U_imp,Frequency,Amplitude
1.6526315789473687,2.6550000000000002,0.964250660089976
1.6526315789473687,2.7533333333333334,0.9475557307249421
1.6526315789473687,2.851666666666667,0.9382103904061018
1.9631578947368422,0.0,1.7029583246474922
1.9631578947368422,0.09833333333333334,3.220977440713919
1.9631578947368422,0.19666666666666668,10.339610873118167
1.9631578947368422,0.29500000000000004,2.197473853950881
1.9631578947368422,0.39333333333333337,1.2562765971199488
1.9631578947368422,0.4916666666666667,0.8646095045515862
1.9631578947368422,0.5900000000000001,0.6358436911201986
1.9631578947368422,0.6883333333333334,0.5006443184928063
1.9631578947368422,0.7866666666666667,0.5964831110230023
1.9631578947368422,0.8850000000000001,2.2671702335499693
1.9631578947368422,0.9833333333333334,2.514282493205721
1.9631578947368422,1.0816666666666668,1.0482924819275923
1.9631578947368422,1.1800000000000002,0.6770280174921113
1.9631578947368422,1.2783333333333335,11.669720914967696
1.9631578947368422,1.3766666666666667,0.9510600709070194
1.9631578947368422,1.475,0.7284456201024432
1.9631578947368422,1.5733333333333335,0.6372017758015159
1.9631578947368422,1.6716666666666669,0.5853635349650547
1.9631578947368422,1.7700000000000002,0.5539927506711638
1.9631578947368422,1.8683333333333334,0.5375230298468533
1.9631578947368422,1.9666666666666668,0.5359700498970977
1.9631578947368422,2.0650000000000004,0.5554935885522546
1.9631578947368422,2.1633333333333336,0.6184551035826354
1.9631578947368422,2.2616666666666667,0.8305417776920414
1.9631578947368422,2.3600000000000003,3.8352449109986106
1.9631578947368422,2.4583333333333335,0.5268819256658962
1.9631578947368422,2.556666666666667,0.22705032426409755
1.9631578947368422,2.6550000000000002,0.2061113157912846
1.9631578947368422,2.7533333333333334,0.2125139492280348
1.9631578947368422,2.851666666666667,0.2180266105108819
2.273684210526316,0.0,0.6449111537645467
2.273684210526316,0.09833333333333334,0.655031705308858
2.273684210526316,0.19666666666666668,11.898104840276213
2.273684210526316,0.29500000000000004,0.6378530044532186
2.273684210526316,0.39333333333333337,0.6742275529394081
2.273684210526316,0.4916666666666667,0.7161853746107509
2.273684210526316,0.5900000000000001,0.7747624832867167
2.273684210526316,0.6883333333333334,0.8633714257485265
2.273684210526316,0.7866666666666667,1.0146440943685313
2.273684210526316,0.8850000000000001,1.35793325160083
2.273684210526316,0.9833333333333334,4.324206193429727
2.273684210526316,1.0816666666666668,0.18865485409858415
2.273684210526316,1.1800000000000002,0.9312468510298628
2.273684210526316,1.2783333333333335,1.9167418887505288
2.273684210526316,1.3766666666666667,10.522852677184263
2.273684210526316,1.475,2.7024280288299085
2.273684210526316,1.5733333333333335,1.046683301717226
2.273684210526316,1.6716666666666669,0.5596446860407255
2.273684210526316,1.7700000000000002,0.3144378435032596
2.273684210526316,1.8683333333333334,0.15725124855034625
2.273684210526316,1.9666666666666668,0.039710704147460626
2.273684210526316,2.0650000000000004,0.06724462703042633
2.273684210526316,2.1633333333333336,0.1710308809576749
2.273684210526316,2.2616666666666667,0.2948955792639463
2.273684210526316,2.3600000000000003,0.47683628157007246
2.273684210526316,2.4583333333333335,0.8512349532008653
2.273684210526316,2.556666666666667,2.7684629851384495
2.273684210526316,2.6550000000000002,1.9311186708748749
2.273684210526316,2.7533333333333334,0.5697389359861739
2.273684210526316,2.851666666666667,0.21728047952635743
2.5842105263157897,0.0,2.2367936782372353
2.5842105263157897,0.09833333333333334,2.79055555921088
2.5842105263157897,0.19666666666666668,10.66164811014245
2.5842105263157897,0.29500000000000004,3.0076742760807353
2.5842105263157897,0.39333333333333337,1.1526934373913655
2.5842105263157897,0.4916666666666667,0.7145616666385652
2.5842105263157897,0.5900000000000001,0.556671993824984
2.5842105263157897,0.6883333333333334,0.502195055001064
2.5842105263157897,0.7866666666666667,0.49873181044498904
2.5842105263157897,0.8850000000000001,0.5258046973070631
2.5842105263157897,0.9833333333333334,0.5622344733686064
2.5842105263157897,1.0816666666666668,4.363628573448226
2.5842105263157897,1.1800000000000002,1.0870559961436008
2.5842105263157897,1.2783333333333335,1.4464778228317945
2.5842105263157897,1.3766666666666667,2.400461316987455
2.5842105263157897,1.475,7.489642942094282
2.5842105263157897,1.5733333333333335,6.826094323294027
2.5842105263157897,1.6716666666666669,2.394459381187837
2.5842105263157897,1.7700000000000002,1.4791687118618582
2.5842105263157897,1.8683333333333334,1.0883042464145092
2.5842105263157897,1.9666666666666668,0.8744576461880114
2.5842105263157897,2.0650000000000004,0.7419701972879782
2.5842105263157897,2.1633333333333336,0.6541633610774913
2.5842105263157897,2.2616666666666667,0.5944302658169034
2.5842105263157897,2.3600000000000003,0.5551512940786959
2.5842105263157897,2.4583333333333335,0.5349775704188872
2.5842105263157897,2.556666666666667,0.5432517363178182
2.5842105263157897,2.6550000000000002,0.6341535522113725
2.5842105263157897,2.7533333333333334,1.283726251166325
2.5842105263157897,2.851666666666667,3.543567817837765
2.8947368421052633,0.0,0.3802268935004842
2.8947368421052633,0.09833333333333334,1.4448585365924909
2.8947368421052633,0.19666666666666668,6.3898189682247235
2.8947368421052633,0.29500000000000004,7.782945047382287
2.8947368421052633,0.39333333333333337,2.8211993057784572
2.8947368421052633,0.4916666666666667,1.753749104724015
2.8947368421052633,0.5900000000000001,1.2434603306679444
2.8947368421052633,0.6883333333333334,0.9136945221619347
2.8947368421052633,0.7866666666666667,0.6518625183198391
2.8947368421052633,0.8850000000000001,0.39522844363628035
2.8947368421052633,0.9833333333333334,0.055848216496383905
2.8947368421052633,1.0816666666666668,0.8266847874683806
2.8947368421052633,1.1800000000000002,3.5908587791163975
2.8947368421052633,1.2783333333333335,0.8240232130912791
2.8947368421052633,1.3766666666666667,0.27292025911418416
2.8947368421052633,1.475,0.5890305848788412
2.8947368421052633,1.5733333333333335,2.773251988448349
2.8947368421052633,1.6716666666666669,10.787717772045873
2.8947368421052633,1.7700000000000002,2.9135648170013306
2.8947368421052633,1.8683333333333334,1.9519479061237155
2.8947368421052633,1.9666666666666668,1.566820551082691
2.8947368421052633,2.0650000000000004,1.356819803362937
2.8947368421052633,2.1633333333333336,1.2246982397937958
