U_imp,Frequency,Amplitude
0.1,0.0,0.14287175166599897
0.1,0.09833333333333334,4.552300544505557
0.1,0.19666666666666668,4.328359485665569
0.1,0.29500000000000004,2.601976002076162
0.1,0.39333333333333337,10.995045056518673
0.1,0.4916666666666667,2.888416780511397
0.1,0.5900000000000001,1.2136205962372302
0.1,0.6883333333333334,2.990464408736304
0.1,0.7866666666666667,1.3742859999793722
0.1,0.8850000000000001,8.59304057105778
0.1,0.9833333333333334,1.87367834007766
0.1,1.0816666666666668,1.4652692029254795
0.1,1.1800000000000002,1.2791360986533535
0.1,1.2783333333333335,1.190742857500215
0.1,1.3766666666666667,2.562443378769101
0.1,1.475,0.8551172884431881
0.1,1.5733333333333335,0.8362989086184437
0.1,1.6716666666666669,0.801804933645658
0.1,1.7700000000000002,0.7686108694082977
0.1,1.8683333333333334,0.7391152521854603
0.1,1.9666666666666668,0.7134997380449858
0.1,2.0650000000000004,0.6914828138128005
0.1,2.1633333333333336,0.6727070177337999
0.1,2.2616666666666667,0.6568394297096453
0.1,2.3600000000000003,0.6435961197813632
0.1,2.4583333333333335,0.6327443076015975
0.1,2.556666666666667,0.6240982241409111
0.1,2.6550000000000002,0.6175138251009356
0.1,2.7533333333333334,0.6128840291294231
0.1,2.851666666666667,0.6101349725694719
0.41052631578947374,0.0,0.09554335116442259
0.41052631578947374,0.09833333333333334,4.4281515516572085
0.41052631578947374,0.19666666666666668,4.606088075696561
0.41052631578947374,0.29500000000000004,1.4424103801948613
0.41052631578947374,0.39333333333333337,2.7086939562141152
0.41052631578947374,0.4916666666666667,10.785146445569266
0.41052631578947374,0.5900000000000001,2.705984833329098
0.41052631578947374,0.6883333333333334,1.1255768426316246
0.41052631578947374,0.7866666666666667,2.978806731183153
0.41052631578947374,0.8850000000000001,1.5266358775595632
0.41052631578947374,0.9833333333333334,0.9675244149132104
0.41052631578947374,1.0816666666666668,8.438981537814923
0.41052631578947374,1.1800000000000002,1.644668707020053
0.41052631578947374,1.2783333333333335,1.2958746009361977
0.41052631578947374,1.3766666666666667,1.1409502695571965
0.41052631578947374,1.475,1.0540689145560078
0.41052631578947374,1.5733333333333335,1.0323226472981066
0.41052631578947374,1.6716666666666669,2.481345565816308
0.41052631578947374,1.7700000000000002,0.7045013186254094
0.41052631578947374,1.8683333333333334,0.7189534860880772
0.41052631578947374,1.9666666666666668,0.7053265015587461
0.41052631578947374,2.0650000000000004,0.6878299430252849
0.41052631578947374,2.1633333333333336,0.671006289958642
0.41052631578947374,2.2616666666666667,0.6560286694743844
0.41052631578947374,2.3600000000000003,0.6431905353927496
0.41052631578947374,2.4583333333333335,0.6325118288370727
0.41052631578947374,2.556666666666667,0.62392735748223
0.41052631578947374,2.6550000000000002,0.6173539829680893
0.41052631578947374,2.7533333333333334,0.6127164223261785
0.41052631578947374,2.851666666666667,0.6099574236855899
0.7210526315789474,0.0,0.2514250058688807
0.7210526315789474,0.09833333333333334,4.377648763742757
0.7210526315789474,0.19666666666666668,4.738884231893041
0.7210526315789474,0.29500000000000004,1.5784023373942344
0.7210526315789474,0.39333333333333337,0.9204147553101225
0.7210526315789474,0.4916666666666667,2.7855040640420605
0.7210526315789474,0.5900000000000001,10.68334961933797
0.7210526315789474,0.6883333333333334,2.582770169165497
0.7210526315789474,0.7866666666666667,1.0671322724474799
0.7210526315789474,0.8850000000000001,2.9457572911259553
0.7210526315789474,0.9833333333333334,1.546905382067128
0.7210526315789474,1.0816666666666668,1.1408168376113765
0.7210526315789474,1.1800000000000002,0.7516545035462975
0.7210526315789474,1.2783333333333335,8.345683573606719
0.7210526315789474,1.3766666666666667,1.4669960507906739
0.7210526315789474,1.475,1.1652366669040295
0.7210526315789474,1.5733333333333335,1.034911429517786
0.7210526315789474,1.6716666666666669,0.9597669359916372
0.7210526315789474,1.7700000000000002,0.9204475980620845
0.7210526315789474,1.8683333333333334,0.9403880324964806
0.7210526315789474,1.9666666666666668,2.4290249111675872
0.7210526315789474,2.0650000000000004,0.5909835857110946
0.7210526315789474,2.1633333333333336,0.6332203622768147
0.7210526315789474,2.2616666666666667,0.6358724048417774
0.7210526315789474,2.3600000000000003,0.6304332500614912
0.7210526315789474,2.4583333333333335,0.6234210873573707
0.7210526315789474,2.556666666666667,0.6168279940263381
0.7210526315789474,2.6550000000000002,0.6113872696545907
0.7210526315789474,2.7533333333333334,0.6073929752628277
0.7210526315789474,2.851666666666667,0.60496574062675
1.0315789473684212,0.0,0.3608004807704343
1.0315789473684212,0.09833333333333334,4.3551862578674365
1.0315789473684212,0.19666666666666668,4.812607900924051
1.0315789473684212,0.29500000000000004,1.7024587230878407
1.0315789473684212,0.39333333333333337,0.8650174852348284
1.0315789473684212,0.4916666666666667,0.797369170125053
1.0315789473684212,0.5900000000000001,2.818890238730286
1.0315789473684212,0.6883333333333334,10.631855151812536
1.0315789473684212,0.7866666666666667,2.49078071655494
1.0315789473684212,0.8850000000000001,1.025736889021144
1.0315789473684212,0.9833333333333334,2.910604094528803
1.0315789473684212,1.0816666666666668,1.534592065731802
1.0315789473684212,1.1800000000000002,1.1817032441910857
1.0315789473684212,1.2783333333333335,0.935964178912377
1.0315789473684212,1.3766666666666667,0.623451418657811
1.0315789473684212,1.475,8.283419017379577
1.0315789473684212,1.5733333333333335,1.3186513129102426
1.0315789473684212,1.6716666666666669,1.0583979711833382
1.0315789473684212,1.7700000000000002,0.9487402444034857
1.0315789473684212,1.8683333333333334,0.8853905997932339
1.0315789473684212,1.9666666666666668,0.8482316099016041
1.0315789473684212,2.0650000000000004,0.8372182413294095
1.0315789473684212,2.1633333333333336,0.887362707521981
1.0315789473684212,2.2616666666666667,2.393482805166771
